,Filename,Sequences,Method,Codons,LRT p-value,cAIC,omega_3,proportion_3,DH_Rate,TH_Rate,TH_Rate_SI,num_ER_Sites,omega3_setting,SRV_setting
4648,allOis1_N_100_replicate.32,31,BUSTEDS-MH,100,0.4031024460940764,9572.306570622206,1.080067424719151,0.6908073904038918,0.0,0.0,0.0,0.0,1.0,3.018230747
4649,allOis1_N_100_replicate.33,31,BUSTEDS-MH,100,0.5,9907.577625208356,9.810198718837858,0.0,0.0,0.0,0.0,,1.0,3.018230747
4650,allOis1_N_100_replicate.34,31,BUSTEDS-MH,100,0.2361098089953856,9526.401363516296,1.157091299807757,0.7196847403487237,0.0,0.1129612390630606,0.0,0.0,1.0,3.018230747
4651,allOis1_N_100_replicate.35,31,BUSTEDS-MH,100,0.4268284444825986,10161.67340192433,1.050160113863346,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4652,allOis1_N_100_replicate.37,31,BUSTEDS-MH,100,0.2446262335683043,9774.696972965758,1.187088218700551,0.8392284364639353,0.0,0.0,0.0,0.0,1.0,3.018230747
4653,allOis1_N_100_replicate.38,31,BUSTEDS-MH,100,0.1959377198265454,9739.81648219086,2.434975870760786,0.153383547682033,0.0,0.0,0.0,2.0,1.0,3.018230747
4654,allOis1_N_100_replicate.4,31,BUSTEDS-MH,100,0.5,9731.815687269725,1.00215942023803,0.0,0.0,0.0,0.0,,1.0,3.018230747
4655,allOis1_N_100_replicate.40,31,BUSTEDS-MH,100,0.5,9586.455873936762,11.94426042945262,0.0,0.0,0.0,0.0,,1.0,3.018230747
4656,allOis1_N_100_replicate.41,31,BUSTEDS-MH,100,0.1041349649142154,9632.874980286542,7.585299957771599,0.03036199740654759,0.0,0.0,10.36930210017945,1.0,1.0,3.018230747
4657,allOis1_N_100_replicate.43,31,BUSTEDS-MH,100,0.5,9693.182636731823,8.111160431079272,0.0,0.0,0.0,34.42269222474837,,1.0,3.018230747
4658,allOis1_N_100_replicate.44,31,BUSTEDS-MH,100,0.4279193092047296,9886.713737723145,8.600544401127138,0.005967365999048419,0.0,0.1171163110011436,0.0,0.0,1.0,3.018230747
4659,allOis1_N_100_replicate.45,31,BUSTEDS-MH,100,0.2979119583551203,10113.51815626518,1.096169016795008,0.9639524622561586,0.0,0.0,0.0,0.0,1.0,3.018230747
4660,allOis1_N_100_replicate.47,31,BUSTEDS-MH,100,0.1469288298205008,8997.758945644553,1.142777157439452,1.0,0.0,0.0,96.78242669881224,0.0,1.0,3.018230747
4661,allOis1_N_100_replicate.48,31,BUSTEDS-MH,100,0.1401877891649013,10252.24079105905,1.210154949747159,0.8627028214180735,0.0,0.0,0.0,0.0,1.0,3.018230747
4662,allOis1_N_100_replicate.5,31,BUSTEDS-MH,100,0.4074882079798048,10063.19401565528,1.119973142541631,0.5667933220302228,0.0,0.0,0.0,0.0,1.0,3.018230747
4663,allOis1_N_100_replicate.50,31,BUSTEDS-MH,100,0.1540700268003734,9947.009859246047,1.760609747577856,0.4252676703912595,0.0,0.0,0.0,3.0,1.0,3.018230747
4664,allOis1_N_100_replicate.51,31,BUSTEDS-MH,100,0.5,9545.700482243974,1.002318291601398,0.0,0.0,0.0,0.0,,1.0,3.018230747
4665,allOis1_N_100_replicate.53,31,BUSTEDS-MH,100,0.292935887526488,9430.09353532226,1.119559891431899,0.9753234866146684,0.0,0.0,0.0,0.0,1.0,3.018230747
4666,allOis1_N_100_replicate.54,31,BUSTEDS-MH,100,0.5,9304.980663592612,3.435210601150811,0.0,0.0,0.0,16.37353033182653,,1.0,3.018230747
4667,allOis1_N_100_replicate.55,31,BUSTEDS-MH,100,0.5,9523.675212500706,3.282569643048671,0.0,0.0,0.0,93.65260180073625,,1.0,3.018230747
4668,allOis1_N_100_replicate.56,31,BUSTEDS-MH,100,0.3929730630755284,9626.536045602843,1.984723682862217,0.07223513201393325,0.0,0.0,0.0,0.0,1.0,3.018230747
4669,allOis1_N_100_replicate.59,31,BUSTEDS-MH,100,0.4682458253639842,9815.520744301639,1.131133326030794,0.6114899044798536,0.0,0.0,0.0,0.0,1.0,3.018230747
4670,allOis1_N_100_replicate.6,31,BUSTEDS-MH,100,0.3184572968371562,9272.827508968541,1.107230220245461,1.0,0.0,0.0,88.11485407393073,0.0,1.0,3.018230747
4671,allOis1_N_100_replicate.60,31,BUSTEDS-MH,100,0.1575016017562906,9544.130336548222,1.139185548878528,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4672,allOis1_N_100_replicate.64,31,BUSTEDS-MH,100,0.2806246562565347,9453.386635774077,1.122003794803061,0.7819060790476541,0.01604261410830013,0.0,0.0,0.0,1.0,3.018230747
4673,allOis1_N_100_replicate.66,31,BUSTEDS-MH,100,0.1073531328086845,9332.867487714555,1.259731235006121,0.9220442876539916,0.0,0.0,0.0,1.0,1.0,3.018230747
4674,allOis1_N_100_replicate.67,31,BUSTEDS-MH,100,0.5,9410.492533020182,10.20450376592891,0.0,0.0,0.403046374811522,0.0,,1.0,3.018230747
4675,allOis1_N_100_replicate.70,31,BUSTEDS-MH,100,0.5,9569.037574252228,8.94940208907226,0.0,0.0,0.0,0.0,,1.0,3.018230747
4676,allOis1_N_100_replicate.72,31,BUSTEDS-MH,100,0.5,9491.64583618124,2.449898443176346,0.0,0.003309851890062827,0.0,0.0,,1.0,3.018230747
4677,allOis1_N_100_replicate.75,31,BUSTEDS-MH,100,0.1378364811744311,9183.430988635366,9.56400521553627,0.0130069379838848,0.0,0.0,0.0,1.0,1.0,3.018230747
4678,allOis1_N_100_replicate.76,31,BUSTEDS-MH,100,0.3039852845548938,9865.533873328293,1.134203369825656,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4679,allOis1_N_100_replicate.77,31,BUSTEDS-MH,100,0.5,9525.475504724964,1.0,0.6072985064942179,0.0,0.0,0.0,,1.0,3.018230747
4680,allOis1_N_100_replicate.78,31,BUSTEDS-MH,100,0.5,8804.083379389478,1.68387305650181,0.0,0.01467056465323847,0.05710118240235227,0.0,,1.0,3.018230747
4681,allOis1_N_100_replicate.79,31,BUSTEDS-MH,100,0.3566289710616893,9706.595251411267,1.077847028041665,1.0,0.0,0.0,73.13412365730274,0.0,1.0,3.018230747
4682,allOis1_N_100_replicate.8,31,BUSTEDS-MH,100,0.5,9711.714075280304,3.672105507585135,0.0,0.0,0.03408541387252616,0.0,,1.0,3.018230747
4683,allOis1_N_100_replicate.80,31,BUSTEDS-MH,100,0.5,9987.119879107262,1582.363332584442,0.0,0.002685259799911835,0.0,0.0,,1.0,3.018230747
4684,allOis1_N_100_replicate.81,31,BUSTEDS-MH,100,0.5,9240.57281022328,1.003214880203143,0.0,0.0,0.0,0.0,,1.0,3.018230747
4685,allOis1_N_100_replicate.82,31,BUSTEDS-MH,100,0.2360198929650069,8974.801907157866,1.106072885301267,0.9997361135250802,0.0,0.06179801490664964,0.0,0.0,1.0,3.018230747
4686,allOis1_N_100_replicate.85,31,BUSTEDS-MH,100,0.3322798951382372,9870.769064397255,1.083138147069283,1.0,0.0,0.06408341850800561,0.0,0.0,1.0,3.018230747
4687,allOis1_N_100_replicate.86,31,BUSTEDS-MH,100,0.5,9686.792065368705,1.182255234316504,0.0,0.01887167467103427,0.08446468575766018,0.0,,1.0,3.018230747
4688,allOis1_N_100_replicate.87,31,BUSTEDS-MH,100,0.5,9324.267901026873,11.82104730027243,0.0,0.0,0.0,0.0,,1.0,3.018230747
4689,allOis1_N_100_replicate.88,31,BUSTEDS-MH,100,0.5,8997.791023642696,2.596942569872932,0.0,0.0,0.1905054164665997,46.15849348462523,,1.0,3.018230747
4690,allOis1_N_100_replicate.9,31,BUSTEDS-MH,100,0.5,9403.474841253705,1.002203417324609,0.0,0.0,0.0,0.0,,1.0,3.018230747
4691,allOis1_N_100_replicate.90,31,BUSTEDS-MH,100,0.5,9257.28991421199,2.523040453644675,0.0,0.0,0.0,0.0,,1.0,3.018230747
4692,allOis1_N_100_replicate.93,31,BUSTEDS-MH,100,0.5,9956.03737150785,1.002318291601398,0.0,0.0,0.0,0.0,,1.0,3.018230747
4693,allOis1_N_100_replicate.94,31,BUSTEDS-MH,100,0.4606973962284336,8994.066178110437,1.043488450989216,0.9928536779445386,0.0,0.0,0.0,0.0,1.0,3.018230747
4694,allOis1_N_100_replicate.95,31,BUSTEDS-MH,100,0.5,9539.228749756323,2.879508452577539,0.0,0.0,0.006544154084905553,0.0,,1.0,3.018230747
4695,allOis1_N_100_replicate.96,31,BUSTEDS-MH,100,0.5,9522.250492550882,1.001882720379419,0.0,0.0,0.0,0.0,,1.0,3.018230747
4696,allOis1_N_100_replicate.98,31,BUSTEDS-MH,100,0.5,9700.657113375704,2.137882648035466,0.0,0.08106485553345928,0.0,0.0,,1.0,3.018230747
4697,allOis1_N_100_replicate.99,31,BUSTEDS-MH,100,0.5,10114.75272445198,1.387121137572443,0.0,0.0,0.0,0.0,,1.0,3.018230747
4698,allOis1_N_300_replicate.1,31,BUSTEDS-MH,300,0.4277362185257266,28904.4856003913,1.030307833480038,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4699,allOis1_N_300_replicate.10,31,BUSTEDS-MH,300,0.4828586248705145,28468.82306619185,5.292535553340958,0.005872139278841917,0.01285794249028577,0.0,0.0,0.0,1.0,3.018230747
4700,allOis1_N_300_replicate.100,31,BUSTEDS-MH,300,0.5,27807.35915990571,68.49438140651722,0.0,0.007882480065397341,0.0,0.0,,1.0,3.018230747
4701,allOis1_N_300_replicate.11,31,BUSTEDS-MH,300,0.3113976262143349,28824.8306961595,1.281051175931844,0.6161698416198526,0.0,0.0,0.0,0.0,1.0,3.018230747
4702,allOis1_N_300_replicate.12,31,BUSTEDS-MH,300,0.5,28542.09490293796,2.909978228639678,0.0,0.0,0.0,0.0,,1.0,3.018230747
4703,allOis1_N_300_replicate.13,31,BUSTEDS-MH,300,0.2867664923709772,29053.85002552977,1.233936347774899,0.4672584615593182,0.01791289623844714,0.0,0.0,0.0,1.0,3.018230747
4704,allOis1_N_300_replicate.14,31,BUSTEDS-MH,300,0.5,28270.0518549589,1.0072581144425,0.631725238806668,0.0,0.0,0.0,0.0,1.0,3.018230747
4705,allOis1_N_300_replicate.15,31,BUSTEDS-MH,300,0.443006310553618,27818.93907680106,1.257329998376426,0.1033762990783707,0.0,0.001006369498329514,0.0,0.0,1.0,3.018230747
4706,allOis1_N_300_replicate.16,31,BUSTEDS-MH,300,0.5,28001.02724367768,1.001424619729295,0.7802944253438535,0.0,0.0,15.75884852177688,0.0,1.0,3.018230747
4707,allOis1_N_300_replicate.17,31,BUSTEDS-MH,300,0.5,29411.84164690331,1.002331175434892,0.0,0.000137934575061779,0.0,0.0,,1.0,3.018230747
4708,allOis1_N_300_replicate.18,31,BUSTEDS-MH,300,0.5,28508.61356682537,1.357998958698618,0.0,0.0,0.0,0.0,,1.0,3.018230747
4709,allOis1_N_300_replicate.19,31,BUSTEDS-MH,300,0.5,28047.19106173246,3.503521641539722,0.0,0.0,0.02063693813493831,0.0,,1.0,3.018230747
4710,allOis1_N_300_replicate.2,31,BUSTEDS-MH,300,0.5,27766.44669627927,1.001564278474794,0.0,0.0,0.0,0.0,,1.0,3.018230747
4711,allOis1_N_300_replicate.20,31,BUSTEDS-MH,300,0.4187116381034118,28301.68677079107,1.032277475520038,0.8031418065573046,0.0,0.0,0.0,0.0,1.0,3.018230747
4712,allOis1_N_300_replicate.21,31,BUSTEDS-MH,300,0.2630713744586695,28763.31005319581,1.057218613904301,0.9995560093465387,0.0,0.0,0.5246272195016379,0.0,1.0,3.018230747
4713,allOis1_N_300_replicate.22,31,BUSTEDS-MH,300,0.4994345560559156,29379.81882870383,1.011469138550616,0.6364972811644709,0.0,0.0,0.0,0.0,1.0,3.018230747
4714,allOis1_N_300_replicate.23,31,BUSTEDS-MH,300,0.5,27894.99786101529,1.008055744658799,0.3852356531389158,0.01701422661456333,0.0462271321347929,16.14705843157693,0.0,1.0,3.018230747
4715,allOis1_N_300_replicate.24,31,BUSTEDS-MH,300,0.1764828270904264,28638.09419804439,1.082948187090026,0.8780215872776055,0.01306863674530292,0.03083718195511907,0.0,0.0,1.0,3.018230747
4716,allOis1_N_300_replicate.25,31,BUSTEDS-MH,300,0.5,29114.4140962802,1.00135021451582,0.0,0.01427062394948529,0.0,0.0,,1.0,3.018230747
4717,allOis1_N_300_replicate.26,31,BUSTEDS-MH,300,0.2568999918718681,28873.77379375439,16.05491410716859,0.002722201680814661,0.0,0.0,0.0,0.0,1.0,3.018230747
4718,allOis1_N_300_replicate.27,31,BUSTEDS-MH,300,0.2830448841780369,28197.2234400149,1.596717098012868,0.2240580859637891,0.0,0.0,0.0,0.0,1.0,3.018230747
4719,allOis1_N_300_replicate.28,31,BUSTEDS-MH,300,0.01766320159289919,28897.32654396171,1.165593513337326,0.970667116602076,0.0,0.02657095082296558,0.0,0.0,1.0,3.018230747
4720,allOis1_N_300_replicate.29,31,BUSTEDS-MH,300,0.5,29412.90281666032,4.162872558082679,0.0,0.0,0.09635281999239259,0.0,,1.0,3.018230747
4721,allOis1_N_300_replicate.3,31,BUSTEDS-MH,300,0.4929834351753142,29022.00056705863,1.008519660511069,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4722,allOis1_N_300_replicate.30,31,BUSTEDS-MH,300,0.5,28567.8112495593,1.0,0.2926435703343948,0.0,0.0,0.0,,1.0,3.018230747
4723,allOis1_N_300_replicate.31,31,BUSTEDS-MH,300,0.5,28527.8391077214,1.001551701905133,0.0,0.0,0.0,0.0,,1.0,3.018230747
4724,allOis1_N_300_replicate.32,31,BUSTEDS-MH,300,0.5,28341.45150246464,3.949915346188462,0.0,0.0,0.0,0.0,,1.0,3.018230747
4725,allOis1_N_300_replicate.33,31,BUSTEDS-MH,300,0.5,28297.32514091848,7.342257512964231,0.0,0.02146986884155416,0.01668404871350194,0.0,,1.0,3.018230747
4726,allOis1_N_300_replicate.34,31,BUSTEDS-MH,300,0.1981542782035658,28890.54105676692,1.785507762680161,0.09661348674781434,0.005613921548919918,0.0,0.0,0.0,1.0,3.018230747
4727,allOis1_N_300_replicate.35,31,BUSTEDS-MH,300,0.1244642315039831,28336.7312165279,1.084552718795229,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4728,allOis1_N_300_replicate.36,31,BUSTEDS-MH,300,0.4239081612303524,27975.43053539039,1.271980441575379,0.2204841009195317,0.0,0.006042773433095455,0.0,0.0,1.0,3.018230747
4729,allOis1_N_300_replicate.37,31,BUSTEDS-MH,300,0.5,27774.45659224769,2.055647809980715,0.0,0.01198751392230185,0.0,0.0,,1.0,3.018230747
4730,allOis1_N_300_replicate.38,31,BUSTEDS-MH,300,0.498044332442844,28919.30032273991,1.187941201960896,0.3770336058193365,0.0,0.0,0.0,0.0,1.0,3.018230747
4731,allOis1_N_300_replicate.39,31,BUSTEDS-MH,300,0.5,28343.09100314354,1.001196034269751,0.8200229382176067,0.01275522763440008,0.0,0.0,0.0,1.0,3.018230747
4732,allOis1_N_300_replicate.4,31,BUSTEDS-MH,300,0.06095675519728505,27718.81245291368,1.336896100666301,0.3220880617155343,0.0,0.0,0.0,0.0,1.0,3.018230747
4733,allOis1_N_300_replicate.40,31,BUSTEDS-MH,300,0.5,29137.61201071195,10.85243843289229,0.0,0.01481142358816736,0.0,0.0,,1.0,3.018230747
4734,allOis1_N_300_replicate.41,31,BUSTEDS-MH,300,0.262588277727005,28373.27046500909,1.088233431529171,0.6249188464512728,0.009146032137191078,0.114529121609723,0.0,0.0,1.0,3.018230747
4735,allOis1_N_300_replicate.42,31,BUSTEDS-MH,300,0.3254447843718228,28379.40586170068,1.049068436392044,0.9907271218243563,0.0,0.0,0.0,0.0,1.0,3.018230747
4736,allOis1_N_300_replicate.43,31,BUSTEDS-MH,300,0.1263999699172618,28849.53352148855,1.085406751351682,1.0,0.0,0.0387876707032362,15.1847757789268,0.0,1.0,3.018230747
4737,allOis1_N_300_replicate.44,31,BUSTEDS-MH,300,0.5,28118.34904663582,2.20182779495751,0.0,0.0,0.0,0.0,,1.0,3.018230747
4738,allOis1_N_300_replicate.45,31,BUSTEDS-MH,300,0.5,28659.44459035602,2.942854174446026,0.0,0.0,0.0,0.0,,1.0,3.018230747
4739,allOis1_N_300_replicate.46,31,BUSTEDS-MH,300,0.3922009056729999,29301.0779116813,1.076164405767134,0.804666421458187,0.0,0.0,0.0,0.0,1.0,3.018230747
4740,allOis1_N_300_replicate.47,31,BUSTEDS-MH,300,0.360447691469679,28826.55600688189,2.09615115498096,0.03678547506010026,0.0,0.0,0.0,0.0,1.0,3.018230747
4741,allOis1_N_300_replicate.48,31,BUSTEDS-MH,300,0.5,28158.88795005808,1.00705367932408,0.0,0.0,0.0,0.0,,1.0,3.018230747
4742,allOis1_N_300_replicate.49,31,BUSTEDS-MH,300,0.5,28937.61504446286,1.002327118654131,0.0,0.0,0.0,33.07501655592937,,1.0,3.018230747
4743,allOis1_N_300_replicate.5,31,BUSTEDS-MH,300,0.1588089058190018,28622.50401282497,1.079216638933902,1.0,0.0,0.0,0.0,0.0,1.0,3.018230747
4744,allOis1_N_300_replicate.50,31,BUSTEDS-MH,300,0.3648843143163392,27971.94708802301,1.044456136725187,0.9535882941846063,0.0,0.0,0.0,0.0,1.0,3.018230747
4745,allOis1_N_300_replicate.51,31,BUSTEDS-MH,300,0.4776917550374806,28876.24705791871,91.55583873385197,0.0002499750000000134,0.0,0.0,0.0,0.0,1.0,3.018230747
4746,allOis1_N_300_replicate.52,31,BUSTEDS-MH,300,0.5,29044.62633099672,8.584681795802288,0.0,0.0,0.0,0.0,,1.0,3.018230747
4747,allOis1_N_300_replicate.53,31,BUSTEDS-MH,300,0.02508417534994523,28620.14205660723,1.208771775156792,0.6375305170968277,0.01156566142645078,0.0,0.0,0.0,1.0,3.018230747
4748,allOis1_N_300_replicate.54,31,BUSTEDS-MH,300,0.5,29153.71064352603,1.001772416272722,0.0,0.0,0.0,0.0,,1.0,3.018230747
4749,allOis1_N_300_replicate.55,31,BUSTEDS-MH,300,0.5,28499.98871842606,1.941430827315739,0.0,0.0,0.0,0.0,,1.0,3.018230747
4750,allOis1_N_300_replicate.56,31,BUSTEDS-MH,300,0.1552094935332173,28990.85446955853,11.79368122395778,0.005500908339754956,0.0,0.0,17.36451847789162,0.0,1.0,3.018230747
4751,allOis1_N_300_replicate.57,31,BUSTEDS-MH,300,0.5,28677.9183177351,1.003494282464889,0.8265368842931786,0.0006951872640168915,0.0,0.0,0.0,1.0,3.018230747
4752,allOis1_N_300_replicate.58,31,BUSTEDS-MH,300,0.1480856094205029,28887.5497938031,1.273253018938234,0.3028324151897063,0.006744612943241805,0.0,0.0,0.0,1.0,3.018230747
4753,allOis1_N_300_replicate.59,31,BUSTEDS-MH,300,0.1582885270637372,28990.90470787738,1.08097831359342,1.0,0.0,0.02186065686175278,0.0,0.0,1.0,3.018230747
4754,allOis1_N_300_replicate.6,31,BUSTEDS-MH,300,0.2856190778521653,28166.94300860975,1.053906301382602,0.9998957970374871,0.01059854938245222,0.0,0.0,0.0,1.0,3.018230747
4755,allOis1_N_300_replicate.60,31,BUSTEDS-MH,300,0.5,28000.38478265013,3.219612871295534,0.0,0.0,0.0,0.0,,1.0,3.018230747
4756,allOis1_N_300_replicate.61,31,BUSTEDS-MH,300,0.5,28167.63450861884,1.012230204267659,0.6826450730163671,0.0,0.1376757074636145,0.0,0.0,1.0,3.018230747
4757,allOis1_N_300_replicate.62,31,BUSTEDS-MH,300,0.3665400208257955,29259.54078020043,1.317741320575142,0.3147902069213012,0.0,0.0,0.0,0.0,1.0,3.018230747
4758,allOis1_N_300_replicate.63,31,BUSTEDS-MH,300,0.05219188687103432,28714.63597469576,1.109793317419363,1.0,0.02008715411208742,0.05778752480439018,0.0,0.0,1.0,3.018230747
4759,allOis1_N_300_replicate.64,31,BUSTEDS-MH,300,0.3282778300498773,28353.03345193137,1.19069337183336,0.5546864758128305,0.01842994451026029,0.0,0.0,0.0,1.0,3.018230747
4760,allOis1_N_300_replicate.65,31,BUSTEDS-MH,300,0.4953613258766951,29262.87442694203,1.019063902155889,0.629445820276442,0.005704986287663919,0.0,0.0,0.0,1.0,3.018230747
4761,allOis1_N_300_replicate.66,31,BUSTEDS-MH,300,0.5,28300.52989883612,1.001551701905133,0.0,0.009159110621830256,0.02768016819593797,0.0,,1.0,3.018230747
4762,allOis1_N_300_replicate.67,31,BUSTEDS-MH,300,0.5,28988.52246357173,1.412884134731926,0.0,0.0,0.01230308076921945,0.0,,1.0,3.018230747
4763,allOis1_N_300_replicate.68,31,BUSTEDS-MH,300,0.5,28137.53067733047,1.06038065429596,0.1603801631345857,0.01046299591939359,0.06834300572792912,21.46361981473968,0.0,1.0,3.018230747
4764,allOis1_N_300_replicate.69,31,BUSTEDS-MH,300,0.4845225052914151,29020.29658646206,1.138553130966705,0.5855724984498527,0.0,0.0,0.0,0.0,1.0,3.018230747
4765,allOis1_N_300_replicate.7,31,BUSTEDS-MH,300,0.1556182577263607,28484.22572596499,2.028494608967605,0.08453201988450848,0.0,0.0,0.0,0.0,1.0,3.018230747
4766,allOis1_N_300_replicate.70,31,BUSTEDS-MH,300,0.3131176745955431,28979.99868840227,1.47957207239234,0.1670086875979239,0.01706271328146095,0.07187017640067547,15.3623526896519,0.0,1.0,3.018230747
4767,allOis1_N_300_replicate.71,31,BUSTEDS-MH,300,0.09867933214788782,29531.50855175063,1.090918101925495,1.0,0.02174038290080523,0.02651176467525047,0.0,0.0,1.0,3.018230747
4768,allOis1_N_300_replicate.72,31,BUSTEDS-MH,300,0.5,27555.1576753837,1.0,0.3269570328558314,0.0,0.0,0.0,,1.0,3.018230747
4769,allOis1_N_300_replicate.73,31,BUSTEDS-MH,300,0.4487510286390222,29507.24790005739,1.030030912656325,0.7902582610148857,0.0,0.0,5.148052706369851,0.0,1.0,3.018230747
4770,allOis1_N_300_replicate.74,31,BUSTEDS-MH,300,0.496701432873098,28933.70223751416,1.031633221839464,0.2178204382709191,0.0,0.0,0.0,0.0,1.0,3.018230747
4771,allOis1_N_300_replicate.75,31,BUSTEDS-MH,300,0.5,28333.03547876987,1.001548882579179,0.0,0.0,0.0,0.0,,1.0,3.018230747
4772,allOis1_N_300_replicate.76,31,BUSTEDS-MH,300,0.5,27644.43620065767,8.842632798421434,0.0,0.0,0.0,0.0,,1.0,3.018230747
4773,allOis1_N_300_replicate.77,31,BUSTEDS-MH,300,0.2090881874682155,28272.13791814623,1.073788696388681,0.9662069672153897,0.03052906296676536,0.0,0.0,0.0,1.0,3.018230747
4774,allOis1_N_300_replicate.78,31,BUSTEDS-MH,300,0.3991795961900144,28841.8323041819,51.5578513038829,0.0003499749968766119,0.0,0.0,0.0,0.0,1.0,3.018230747
4775,allOis1_N_300_replicate.79,31,BUSTEDS-MH,300,0.5,27580.76425352646,2.4670116351316,0.0,0.0,0.0,0.0,,1.0,3.018230747
4776,allOis1_N_300_replicate.8,31,BUSTEDS-MH,300,0.006199600250017256,28302.97844550378,1.20436814661921,0.7618309840027905,0.0,0.02052931414386834,0.0,0.0,1.0,3.018230747
4777,allOis1_N_300_replicate.80,31,BUSTEDS-MH,300,0.3008761120721321,28718.02625599921,1.121344230478349,0.6903204743045879,0.0,0.0,0.0,0.0,1.0,3.018230747
4778,allOis1_N_300_replicate.81,31,BUSTEDS-MH,300,0.4798866841102692,28454.77839456646,1.088477013424767,0.190089020489236,0.0,0.002817502766293523,0.0,0.0,1.0,3.018230747
4779,allOis1_N_300_replicate.82,31,BUSTEDS-MH,300,0.1518914632391974,29439.85083698439,3.140795173973352,0.06350271259360366,0.0,0.0,0.0,0.0,1.0,3.018230747
4780,allOis1_N_300_replicate.83,31,BUSTEDS-MH,300,0.5,30217.84199658333,1.002235018281355,0.9515408549754509,0.0,0.0,10.35343787717709,0.0,1.0,3.018230747
4781,allOis1_N_300_replicate.84,31,BUSTEDS-MH,300,0.5,28713.76050772,1.001667114764708,0.0,0.0,0.0,0.0,,1.0,3.018230747
4782,allOis1_N_300_replicate.85,31,BUSTEDS-MH,300,0.4107503879459243,29157.02409729388,1.063937097757746,0.913762885213096,0.0,0.0,0.0,0.0,1.0,3.018230747
4783,allOis1_N_300_replicate.86,31,BUSTEDS-MH,300,0.08300531384938015,29739.23768572137,1.227808989215681,0.7361208039432511,0.03189470136945132,0.0,0.0,0.0,1.0,3.018230747
4784,allOis1_N_300_replicate.87,31,BUSTEDS-MH,300,0.5,28835.16289948299,1.012263323010247,0.4669891743676992,0.0,0.0,0.0,0.0,1.0,3.018230747
4785,allOis1_N_300_replicate.88,31,BUSTEDS-MH,300,0.5,28852.0986681272,1.0,0.1926739755468716,0.0,0.0,0.0,,1.0,3.018230747
4786,allOis1_N_300_replicate.89,31,BUSTEDS-MH,300,0.4942405511066199,28926.47246540379,1.168334892563491,0.05979535426607869,0.0,0.04017290138870429,0.0,0.0,1.0,3.018230747
4787,allOis1_N_300_replicate.9,31,BUSTEDS-MH,300,0.3289954597849841,28199.51920174052,12.53380506016631,0.002993408795758304,0.0,0.0,0.0,0.0,1.0,3.018230747
4788,allOis1_N_300_replicate.90,31,BUSTEDS-MH,300,0.1760778739020208,28731.89338608164,1.092582798326245,0.8775580646206288,0.0,0.0,0.0,0.0,1.0,3.018230747
4789,allOis1_N_300_replicate.91,31,BUSTEDS-MH,300,0.2904879115311049,28884.63607979033,1.241133604902517,0.2207510833018695,0.0,0.07830845601337798,0.0,0.0,1.0,3.018230747
4790,allOis1_N_300_replicate.92,31,BUSTEDS-MH,300,0.4982651774521706,28567.33385332245,1.011092093042432,0.6903170382191919,0.0,0.01825660529599207,0.0,0.0,1.0,3.018230747
4791,allOis1_N_300_replicate.93,31,BUSTEDS-MH,300,0.4765879011735358,28873.37857037915,8.369604047500331,0.001872033723538517,0.0,0.0,0.0,0.0,1.0,3.018230747
4792,allOis1_N_300_replicate.94,31,BUSTEDS-MH,300,0.5,28202.2085268043,1.004086432616211,0.3801397250733688,0.0,0.0,0.0,0.0,1.0,3.018230747
4793,allOis1_N_300_replicate.95,31,BUSTEDS-MH,300,0.5,28252.92531576748,3.287755158396527,0.0,0.0,0.0,0.0,,1.0,3.018230747
4794,allOis1_N_300_replicate.96,31,BUSTEDS-MH,300,0.3003639143283383,28924.87568549651,1.119691300167536,0.6818987666077497,0.0,0.0,0.0,0.0,1.0,3.018230747
