Gene,Method,Simulation,Sequences,Codons,LRT p-value,cAIC,w1,p1,w2,p2,w3,p3,CV(omega),SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,CV(alpha)_calculated,CV(alpha)_simulated,DH_Rate,TH_Rate,TH_Rate_SI,BUSTEDS-MH_num_ER_Sites,BUSTEDS-MH_ER_Sites,BUSTEDS_num_ER_Sites,BUSTEDS_ER_Sites
2439.replicate.5,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,309857.2696400576,0.3211,0.0,1.0,1.0,534.0662,0.0,1.4089799341971192,0.2492,0.096,0.8,0.6144,1.673,1.673,0.6460259993366511,2.3,0.001051807046798136,0.001193705326410823,0.0,,,,
2439.replicate.6,BUSTEDS,null-2.0,33.0,5000.0,0.2263237057745094,311583.1952144121,0.9912,0.0157,0.9938,0.984,28.3813,0.0003,1.2755460015878883,0.2525,0.0915,0.7601,0.5743,1.617,1.617,0.642423978246192,2.0,,,,,,0.0,
2439.replicate.6,BUSTEDS,null-2.3,33.0,5000.0,0.2720356646056644,310492.2061737603,0.971,0.3314,0.9772,0.2964,1.0897,0.3722,0.053872524216083365,0.6053,0.5658,1.5142,0.4342,4.8711,4.8711,0.7873158493685587,2.3,,,,,,0.0,
2439.replicate.6,BUSTEDS-MH,null-2.0,33.0,5000.0,0.4113610200817214,311589.2731653778,0.28,0.0,0.9924,0.9996,19.0058,0.0004,1.281829020364287,0.2524,0.0914,0.7599,0.5742,1.6166,1.6166,0.6424528432881901,2.0,0.0,0.0005274865299268563,0.0,0.0,,,
2439.replicate.6,BUSTEDS-MH,null-2.3,33.0,5000.0,0.2710523913009639,310394.4866772591,0.9952,0.6266,1.0,0.0089,1.054,0.3645,0.026229173873202127,0.2474,0.1024,0.788,0.5959,1.6739,1.6739,0.6511192921779142,2.3,0.0,0.0008276495324415712,0.0,0.0,,,
2439.replicate.7,BUSTEDS,null-2.0,33.0,5000.0,0.1451233221318846,311288.0050659472,0.5388,0.1493,0.7146,0.1062,1.1489,0.7446,0.32021357673794254,0.2625,0.1116,0.8062,0.595,1.6736,1.6736,0.6357177923067056,2.0,,,,,,0.0,
2439.replicate.7,BUSTEDS,null-2.3,33.0,5000.0,0.2436246682700014,312755.7519951504,0.9949,0.0012,0.9984,0.9986,55.2825,0.0001,1.3403878328128869,0.2837,0.1085,0.8157,0.6097,1.6748,1.6748,0.6197717615777928,2.3,,,,,,0.0,
2439.replicate.7,BUSTEDS-MH,null-2.0,33.0,5000.0,0.4115018769005582,311291.0079124885,0.9605,0.7481,0.9918,0.1984,1.7365,0.0535,0.2916884571844584,0.2639,0.112,0.808,0.5961,1.6743,1.6743,0.6344548814810508,2.0,0.004840084487232678,0.00054030424851374,0.0,0.0,,,
2439.replicate.7,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,312763.2041051475,0.965,0.0002,0.9659,0.0175,1.0,0.9823,0.01667525681786256,0.2793,0.1057,0.8129,0.6112,1.6731,1.6731,0.6229342918945678,2.3,0.0,0.0,0.0,,,,
2439.replicate.8,BUSTEDS,null-2.0,33.0,5000.0,0.006767579203971308,309848.2290164508,0.5612,0.1425,0.8296,0.2421,1.2338,0.6154,0.3159876860384427,0.255,0.0915,0.7625,0.5705,1.6023,1.6023,0.6362106288689955,2.0,,,,,,0.0,
2439.replicate.8,BUSTEDS,null-2.3,33.0,5000.0,0.1558145474128251,311415.5269556062,1.0,0.0244,1.0,0.956,2.1402,0.0196,0.3894706303603214,0.5795,0.5296,1.4734,0.4704,9.331,9.331,1.0361409361903529,2.3,,,,,,0.0,
2439.replicate.8,BUSTEDS-MH,null-2.0,33.0,5000.0,0.01142999204069617,309854.3502118743,0.5212,0.0167,0.5611,0.1952,1.1691,0.7881,0.39504259988293483,0.248,0.0873,0.7581,0.5723,1.5996,1.5996,0.6416200096874085,2.0,0.0002404483255581411,0.0,0.0,0.0,,,
2439.replicate.8,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,311309.2495751588,0.6484,0.0,1.0,1.0,1.1291,0.0,0.21940402047241217,0.263,0.1247,0.8161,0.5788,1.6692,1.6692,0.6313908484546473,2.3,0.001928951053613357,0.0,0.0,,,,
2439.replicate.9,BUSTEDS,null-2.0,33.0,5000.0,0.5,313709.5057832272,0.829,0.2819,0.9929,0.667,1.5312,0.0512,0.26836110446975847,0.2982,0.139,0.8453,0.5957,1.7154,1.7154,0.6123581807212082,2.0,,,,,,0.0,
2439.replicate.9,BUSTEDS,null-2.3,33.0,5000.0,0.5,310335.162974462,0.7862,0.1482,0.9608,0.7504,1.3297,0.1014,0.22091194859919636,0.3175,0.149,0.8251,0.5565,1.676,1.676,0.5965483509752725,2.3,,,,,,0.0,
2439.replicate.9,BUSTEDS-MH,null-2.0,33.0,5000.0,0.4913010263375523,313715.3973304875,0.9351,0.9134,1.0,0.0189,1.4721,0.0677,0.21071701879744162,0.2993,0.1396,0.8459,0.5952,1.7148,1.7148,0.6113783111036772,2.0,0.0008873982907717466,0.0,0.0,0.0,,,
2439.replicate.9,BUSTEDS-MH,null-2.3,33.0,5000.0,0.5,310341.0860210122,0.7424,0.1657,1.0,0.8014,1.4344,0.0329,0.2696720907417103,0.3179,0.1492,0.8252,0.5563,1.676,1.676,0.5962778357588889,2.3,0.0,0.0,0.03936770033984182,0.0,,,
2440.replicate.1,BUSTEDS,null-0.0,38.0,5000.0,0.2082534550455097,248568.4785704974,0.9924,0.6503,1.0,0.0979,1.1246,0.2518,0.05833282991123599,0.4782,0.6813,1.7451,0.2938,6.4907,6.4907,0.8909520607209014,0.0,,,,,,0.0,
2440.replicate.1,BUSTEDS-MH,null-0.0,38.0,5000.0,0.2027692260967178,248574.2714889809,1.0,0.0547,1.0,0.6632,1.0937,0.2821,0.0428327927059375,0.4776,0.6809,1.7441,0.2941,6.4896,6.4896,0.8911692461154337,0.0,0.0,0.0,0.0,0.0,,,
2440.replicate.10,BUSTEDS,null-0.0,38.0,5000.0,0.4985756829856811,250157.6251729928,0.8472,0.2101,0.95,0.1981,1.0772,0.5918,0.09818369245170397,0.4754,0.6678,1.7146,0.3076,6.3022,6.3022,0.8853844928897017,0.0,,,,,,0.0,
2440.replicate.10,BUSTEDS-MH,null-0.0,38.0,5000.0,0.499684729922724,250163.7848937295,1.0,0.0096,1.0,0.941,1.0456,0.0493,0.021174198333403352,0.4755,0.6678,1.7148,0.3076,6.2993,6.2993,0.8851609513887396,0.0,0.0,0.0,0.0,0.0,,,
2440.replicate.2,BUSTEDS,null-0.0,38.0,5000.0,0.28215574401449,252646.5733944,0.2721,0.0272,1.0,0.5076,1.0746,0.4651,0.46278022873849395,0.4707,0.6704,1.7316,0.305,6.3421,6.3421,0.8860764725637401,0.0,,,,,,0.0,
2440.replicate.2,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4191836849204815,252652.0158124781,0.9545,0.0395,1.0,0.8802,1.163,0.0803,0.08613820205522238,0.4704,0.6699,1.7304,0.3054,6.3295,6.3295,0.8855915069534948,0.0,0.0,0.0,0.2072547098072558,0.0,,,
2440.replicate.3,BUSTEDS,null-0.0,38.0,5000.0,0.4979459535724384,247391.8167266715,0.3222,0.0239,0.9383,0.1412,1.0202,0.8348,0.4097896733067277,0.4712,0.6756,1.7844,0.3017,6.3104,6.3104,0.875985782806224,0.0,,,,,,0.0,
2440.replicate.3,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4969273093506333,247397.820074219,0.2769,0.0166,1.0,0.9663,1.166,0.0171,0.47402048270653446,0.4714,0.6757,1.7846,0.3015,6.3087,6.3087,0.8758123086294931,0.0,0.0,0.0,0.0,0.0,,,
2440.replicate.4,BUSTEDS,null-0.0,38.0,5000.0,0.5,247611.8863435876,0.9757,1.0,0.9994,0.0,2.9304,0.0,0.5601382401590326,0.5138,0.6952,1.8096,0.2842,6.2489,6.2489,0.8594368548593043,0.0,,,,,,,
2440.replicate.4,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,247616.4448649241,0.9626,0.7359,0.9633,0.0947,1.0348,0.1693,0.03432122846551497,0.5136,0.6949,1.8082,0.2844,6.2339,6.2339,0.8587753377052593,0.0,0.000135217100843138,0.0,0.1757636259077761,0.0,,,
2440.replicate.5,BUSTEDS,null-0.0,38.0,5000.0,0.4225208727499372,247901.175088863,0.7662,0.1962,0.8107,0.0037,1.0734,0.8,0.1534350692735048,0.4834,0.6813,1.773,0.296,6.4394,6.4394,0.8826599499665068,0.0,,,,,,0.0,
2440.replicate.5,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,247907.3897459422,0.1064,0.0,1.0,1.0,2.1771,0.0,0.7747798849818336,0.4844,0.682,1.7748,0.2955,6.4399,6.4399,0.8822051197147627,0.0,0.0009538249211998319,0.0,0.0,,,,
2440.replicate.6,BUSTEDS,null-0.0,38.0,5000.0,0.1903563510494362,247077.1853736655,1.0,0.1342,1.0,0.4392,1.0658,0.4266,0.030352681976694423,0.4898,0.6863,1.7958,0.2931,6.687,6.687,0.891845427754898,0.0,,,,,,0.0,
2440.replicate.6,BUSTEDS-MH,null-0.0,38.0,5000.0,0.1548305765168385,247082.7930330788,0.0,0.0049,1.0,0.4427,1.0622,0.5524,0.7080710529415066,0.4895,0.686,1.794,0.2934,6.6821,6.6821,0.8919057575687624,0.0,0.0,0.0,0.0,0.0,,,
2440.replicate.7,BUSTEDS,null-0.0,38.0,5000.0,0.5,246808.7370248222,0.921,0.0291,0.9324,0.1533,1.0131,0.8176,0.042903600062875066,0.4885,0.6932,1.8154,0.2841,6.4026,6.4026,0.873059485122153,0.0,,,,,,0.0,
2440.replicate.7,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,246813.8709133329,0.9979,1.0,0.9994,0.0,1.643,0.0,0.2503228746993666,0.4896,0.694,1.8186,0.2834,6.4112,6.4112,0.8728528421457562,0.0,0.0007082816191948271,0.001555085255133152,0.0,,,,
2440.replicate.8,BUSTEDS,null-0.0,38.0,5000.0,0.4854194732483065,250334.1125491427,0.9935,0.1104,0.9942,0.1983,1.0102,0.6913,0.0077181627041082125,0.4691,0.6562,1.7156,0.3209,6.1709,6.1709,0.8787656445671047,0.0,,,,,,0.0,
2440.replicate.8,BUSTEDS-MH,null-0.0,38.0,5000.0,0.3872228194069022,250331.0406155633,0.0233,0.0091,1.0,0.4574,1.0293,0.5335,0.683250411916232,0.47,0.6571,1.7182,0.32,6.1752,6.1752,0.8784196215732567,0.0,0.003721558934697344,0.0,0.1818542850614798,0.0,,,
2440.replicate.9,BUSTEDS,null-0.0,38.0,5000.0,0.5,249471.959435934,0.0836,0.012,0.9784,0.986,1.0,0.002,0.6212342366677645,0.4758,0.6652,1.7279,0.3135,6.6736,6.6736,0.9042703905957286,0.0,,,,,,,
2440.replicate.9,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,249477.7083522748,0.0671,0.0099,0.9766,0.9901,1.0,0.0,0.6376125277664288,0.4763,0.6657,1.7288,0.3131,6.6756,6.6756,0.9041379334404177,0.0,0.001518667055009807,0.0,0.0,,,,
2448.replicate.1,BUSTEDS,null-0.0,39.0,5000.0,0.1100879969053642,219810.2650350671,1.0,0.0112,1.0,0.9878,17.6762,0.001,1.198590592128877,0.2544,0.5071,1.2013,0.3634,3.3546,3.3546,0.8090142573745371,0.0,,,,,,0.0,
2448.replicate.1,BUSTEDS-MH,null-0.0,39.0,5000.0,0.311890572852655,219818.3538671262,0.5359,0.1686,0.7048,0.0099,1.1128,0.8215,0.3086899378594214,0.2545,0.5068,1.2005,0.3634,3.3488,3.3488,0.8085090402839499,0.0,0.0,0.0,0.0,0.0,,,
2448.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.215195904040605,215361.3592156612,1.0,0.5904,1.0,0.1564,1.099,0.2532,0.04517816801385491,0.2805,0.5156,1.2174,0.3657,3.4549,3.4549,0.8066391593971552,0.0,,,,,,0.0,
2448.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2139175731920089,215367.3506973026,0.9994,0.0,1.0,0.6367,1.0681,0.3633,0.03153545194361177,0.2805,0.5155,1.2172,0.3656,3.4532,3.4532,0.8064967367655698,0.0,0.0,0.0,0.0,0.0,,,
2448.replicate.2,BUSTEDS,null-0.0,39.0,5000.0,0.4804705025479031,216820.4372373521,0.9537,0.8062,1.0,0.0049,1.2388,0.1889,0.11739016913780585,0.2795,0.5375,1.2199,0.33,3.3769,3.3769,0.7977040384175753,0.0,,,,,,0.0,
2448.replicate.2,BUSTEDS-MH,null-0.0,39.0,5000.0,0.47368166139421,216826.3144299154,0.6702,0.1076,0.8817,0.0407,1.0576,0.8517,0.1820783582998001,0.279,0.5369,1.2178,0.3304,3.3737,3.3737,0.7980079280681854,0.0,0.0,0.0004074979527430702,0.0,0.0,,,
2448.replicate.3,BUSTEDS,null-0.0,39.0,5000.0,0.4123577087287263,217317.2003613776,0.9313,0.4795,1.0,0.5047,2.5339,0.0158,0.4970518426470718,0.2479,0.4944,1.0984,0.3562,3.2535,3.2535,0.8250190465980296,0.0,,,,,,0.0,
2448.replicate.3,BUSTEDS-MH,null-0.0,39.0,5000.0,0.3856120602589981,217323.0739362897,0.7396,0.1716,0.9789,0.7507,1.6622,0.0777,0.34689707339822023,0.2478,0.4942,1.0974,0.3562,3.2521,3.2521,0.825150460839611,0.0,0.0,0.0,0.0,0.0,,,
2448.replicate.4,BUSTEDS,null-0.0,39.0,5000.0,0.5,220863.6143600219,0.923,0.1329,0.9997,0.8671,4.6765,0.0,0.796286704403444,0.2634,0.5051,1.1705,0.3655,3.3939,3.3939,0.8172301474826802,0.0,,,,,,,
2448.replicate.4,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,220869.6168116898,0.9422,0.1771,0.9984,0.8229,492.7368,0.0,1.4058917129160717,0.263,0.5046,1.169,0.3656,3.3891,3.3891,0.8172035319040434,0.0,0.0002382775584415197,0.0,0.0,,,,
2448.replicate.5,BUSTEDS,null-0.0,39.0,5000.0,0.4806875902423372,218863.4009116301,0.9605,0.0038,0.9985,0.9959,12.526,0.0003,1.1273236603827288,0.2547,0.5126,1.2007,0.3569,3.3777,3.3777,0.8116269770629944,0.0,,,,,,0.0,
2448.replicate.5,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,218869.2410004867,0.9595,0.0966,0.9892,0.7962,1.1123,0.1072,0.06483269060454262,0.2549,0.5125,1.2006,0.3568,3.375,3.375,0.8112721920620394,0.0,0.001264630815557477,0.0,0.0,0.0,,,
2448.replicate.6,BUSTEDS,null-0.0,39.0,5000.0,0.5,221226.97571083,0.9748,0.9973,0.9855,0.0027,2.5043,0.0,0.4828010208474624,0.2555,0.4849,1.1003,0.3654,3.1672,3.1672,0.8112535038726394,0.0,,,,,,,
2448.replicate.6,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,221232.3432122268,0.9477,0.4004,0.9574,0.1256,1.0015,0.474,0.02416491403824701,0.2555,0.4845,1.0992,0.3657,3.1656,3.1656,0.8113388819144122,0.0,0.001918331389055097,0.0,0.0,0.0,,,
2448.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.1627007710785362,220689.9686737329,0.7796,0.0626,0.9982,0.9308,5.3527,0.0066,0.8861147534159289,0.2491,0.4875,1.1365,0.3748,3.2884,3.2884,0.8190521700778564,0.0,,,,,,0.0,
2448.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2327758614655931,220696.6861452351,0.5667,0.072,0.6578,0.2503,1.1881,0.6777,0.34070401975556497,0.2491,0.4875,1.1365,0.3748,3.2865,3.2865,0.8188338162146641,0.0,0.0,0.0,0.0,0.0,,,
2448.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.01819263550195954,223278.8846552956,0.943,0.9666,1.0,0.0281,8.354,0.0053,1.0139521236412283,0.2551,0.4944,1.1277,0.366,3.3022,3.3022,0.8204454897535889,0.0,,,,,,0.0,
2448.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.07160008834401932,223284.1534409449,0.8991,0.0263,0.9474,0.9686,8.2351,0.0051,1.0256989604504516,0.2552,0.4944,1.1279,0.3658,3.3001,3.3001,0.8201154735694949,0.0,0.0,0.0,0.124116807154843,0.0,,,
2448.replicate.9,BUSTEDS,null-0.0,39.0,5000.0,0.03936541301929319,220900.5951525915,0.9584,0.3558,1.0,0.4911,1.3868,0.1531,0.17298837332144698,0.2365,0.4667,1.0751,0.3873,3.2409,3.2409,0.8341383356918576,0.0,,,,,,0.0,
2448.replicate.9,BUSTEDS-MH,null-0.0,39.0,5000.0,0.03912215863305174,220906.59041383,0.985,0.3018,0.9914,0.5675,1.4068,0.1306,0.17499458729055245,0.2366,0.4667,1.0749,0.3872,3.2402,3.2402,0.8340686822073522,0.0,0.0,0.0,0.0,0.0,,,
2472.replicate.1,BUSTEDS,null-0.0,38.0,5000.0,0.5,142463.2569812919,0.9833,1.0,0.9994,0.0,1.1241,0.0,0.06076012039227686,0.1967,0.363,1.1357,0.5772,4.569,4.569,0.9553549996574204,0.0,,,,,,,
2472.replicate.1,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,142469.0042155695,0.8267,0.0683,0.9953,0.9262,1.0,0.0055,0.08569395022620813,0.196,0.3622,1.1346,0.578,4.5685,4.5685,0.9558044257298337,0.0,0.0,0.001234405025294724,0.0,,,,
2472.replicate.10,BUSTEDS,null-0.0,38.0,5000.0,0.5,144151.9688732201,0.9948,1.0,0.9994,0.0,1.1483,0.0,0.06806787459261297,0.2485,0.4113,1.2053,0.5314,4.4866,4.4866,0.9165409828793002,0.0,,,,,,,
2472.replicate.10,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,144157.9980925558,0.9694,0.6043,0.9984,0.1161,1.045,0.2796,0.031008808269865993,0.2476,0.4103,1.2039,0.5323,4.4846,4.4846,0.916984949067917,0.0,0.0,0.0,0.0,0.0,,,
2472.replicate.2,BUSTEDS,null-0.0,38.0,5000.0,0.3287068615276724,141835.2480503665,0.0,0.0537,0.9968,0.8956,2.0208,0.0507,0.8202012086979228,0.2256,0.4206,1.2511,0.5275,4.7226,4.7226,0.9312124115984293,0.0,,,,,,0.0,
2472.replicate.2,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4207272805280898,141841.2462606035,0.7635,0.0717,0.7777,0.6179,1.4807,0.3104,0.3323682556953391,0.2251,0.4198,1.2498,0.5282,4.7179,4.7179,0.931308399492171,0.0,0.0008282588621866229,0.0,0.0,0.0,,,
2472.replicate.3,BUSTEDS,null-0.0,38.0,5000.0,0.1084816362174775,142956.0181612905,1.0,0.051,1.0,0.8827,1.7012,0.0663,0.2679256862466266,0.2972,0.4876,1.3589,0.468,4.9383,4.9383,0.9032565834828435,0.0,,,,,,0.0,
2472.replicate.3,BUSTEDS-MH,null-0.0,38.0,5000.0,0.1102412399141202,142961.7996226346,0.9994,0.0,1.0,0.8768,1.374,0.1232,0.1569160628638807,0.2978,0.4879,1.3591,0.4678,4.9376,4.9376,0.9029964599021026,0.0,0.001140007516395883,0.0,0.0,0.0,,,
2472.replicate.4,BUSTEDS,null-0.0,38.0,5000.0,0.3190222359890108,142762.7777773617,0.6574,0.4144,0.9017,0.2035,1.4063,0.3821,0.3154708029888598,0.302,0.4965,1.3555,0.4553,4.831,4.831,0.8946966655805142,0.0,,,,,,1.0,4953
2472.replicate.4,BUSTEDS-MH,null-0.0,38.0,5000.0,0.3711873571968188,142768.7817207623,0.5144,0.2761,0.7635,0.1145,1.2534,0.6094,0.36383025641011396,0.3018,0.4963,1.3551,0.4555,4.83,4.83,0.8947601603213456,0.0,0.0,0.0,0.0,1.0,4953,,
2472.replicate.5,BUSTEDS,null-0.0,38.0,5000.0,0.4994149645170101,144410.4459993042,0.0,0.0028,0.9905,0.9948,1.9147,0.0024,0.8073411738636281,0.2684,0.4596,1.2895,0.4897,4.8332,4.8332,0.9182108641356185,0.0,,,,,,0.0,
2472.replicate.5,BUSTEDS-MH,null-0.0,38.0,5000.0,0.4997703598783449,144416.4539447818,0.9831,0.812,0.9991,0.1845,1.9414,0.0035,0.3425604051425392,0.2684,0.4596,1.2892,0.4896,4.8327,4.8327,0.9182378846628364,0.0,0.0,0.0,0.0,0.0,,,
2472.replicate.6,BUSTEDS,null-0.0,38.0,5000.0,0.5,142230.8450336732,0.9245,0.0,0.9929,1.0,1.356,0.0,0.17354366382808128,0.1959,0.3804,1.1626,0.5617,4.7059,4.7059,0.9590924852323911,0.0,,,,,,,
2472.replicate.6,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,142236.8722042596,0.9755,0.9227,1.0,0.0136,1.2194,0.0636,0.1029684464432077,0.1953,0.3795,1.1611,0.5624,4.7032,4.7032,0.9594381685280978,0.0,0.0,0.0,0.0,0.0,,,
2472.replicate.7,BUSTEDS,null-0.0,38.0,5000.0,0.5,143032.1573349712,0.9843,0.7456,0.988,0.2393,1.0,0.0152,0.006763862467099141,0.2275,0.4135,1.2095,0.5308,4.7349,4.7349,0.9407122176487476,0.0,,,,,,,
2472.replicate.7,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,143038.1658097518,0.6284,0.0,0.9849,1.0,1582.363,0.0,1.4120529975379503,0.2271,0.4129,1.2082,0.5313,4.7333,4.7333,0.9410102474086729,0.0,0.0,0.0,0.0,,,,
2472.replicate.8,BUSTEDS,null-0.0,38.0,5000.0,0.5,144524.3021930408,0.9556,0.8038,0.9745,0.0347,1.0,0.1615,0.01862686161630716,0.2647,0.4253,1.2709,0.5295,4.7497,4.7497,0.9171434796313076,0.0,,,,,,,
2472.replicate.8,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,144530.2988312536,0.9465,0.0939,0.9639,0.9061,1.0022,0.0,0.02396508835016909,0.2645,0.4251,1.2702,0.5297,4.7471,4.7471,0.917160803077254,0.0,0.0,0.0,0.0,,,,
2472.replicate.9,BUSTEDS,null-0.0,38.0,5000.0,0.5,142774.5012684407,0.9653,1.0,0.9974,0.0,3.6043,0.0,0.6663588637568177,0.2726,0.447,1.3005,0.5079,4.8308,4.8308,0.9144967279342352,0.0,,,,,,,
2472.replicate.9,BUSTEDS-MH,null-0.0,38.0,5000.0,0.5,142780.481065077,0.9362,0.1996,0.9713,0.7903,1.0,0.01,0.026919918165597148,0.273,0.4475,1.3,0.5073,4.8271,4.8271,0.9142150033254808,0.0,0.000534325491826319,0.0,0.0,,,,
2525.replicate.1,BUSTEDS,null-0.0,39.0,5000.0,0.3995558154051123,205193.3977205906,0.5078,0.0559,0.7813,0.0023,1.0456,0.9418,0.28213471388280986,0.1231,0.4211,1.2038,0.4714,3.5402,3.5402,0.8790100383675271,0.0,,,,,,0.0,
2525.replicate.1,BUSTEDS-MH,null-0.0,39.0,5000.0,0.408539967243106,205199.4481843853,0.1672,0.0,0.8522,0.4219,1.133,0.5781,0.5653684457577487,0.123,0.421,1.2034,0.4714,3.54,3.54,0.8791269405371072,0.0,0.0,0.0,0.0,0.0,,,
2525.replicate.10,BUSTEDS,null-0.0,39.0,5000.0,0.4944313886476455,205702.8710778032,0.0,0.0122,0.9958,0.9408,1.2411,0.0469,0.7197487066819406,0.1346,0.411,1.1985,0.4824,3.4394,3.4394,0.8658391217841704,0.0,,,,,,0.0,
2525.replicate.10,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,205708.9782582667,0.9938,0.0,0.9947,1.0,13.6674,0.0,1.1447786867496887,0.1347,0.4112,1.199,0.4823,3.4389,3.4389,0.8656284033913116,0.0,0.0,0.0,0.0,,,,
2525.replicate.2,BUSTEDS,null-0.0,39.0,5000.0,0.05635256529615118,206576.1228236541,0.9872,0.9989,0.9958,0.0,20.8516,0.0011,1.22999416434102,0.1589,0.4278,1.1454,0.4499,3.4061,3.4061,0.8656962657631522,0.0,,,,,,0.0,
2525.replicate.2,BUSTEDS-MH,null-0.0,39.0,5000.0,0.07009891236592297,206582.130284805,0.9855,0.9937,1.0,0.0051,19.5431,0.0012,1.2185726228151283,0.1588,0.4276,1.1447,0.4498,3.4031,3.4031,0.8656027979539976,0.0,0.0,0.0,0.0,0.0,,,
2525.replicate.3,BUSTEDS,null-0.0,39.0,5000.0,0.5,203221.2870002716,0.9848,0.7834,0.9967,0.0704,1.044,0.1463,0.02535258210910517,0.1266,0.4144,1.1513,0.4644,3.4069,3.4069,0.8774613692323692,0.0,,,,,,0.0,
2525.replicate.3,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,203227.1836490754,0.9915,0.5697,0.9998,0.4303,12.8482,0.0,1.1295555807888886,0.1266,0.4142,1.151,0.4646,3.4065,3.4065,0.8774966765284967,0.0,0.000801089251981238,0.0,0.0,,,,
2525.replicate.4,BUSTEDS,null-0.0,39.0,5000.0,0.2929196366205307,204892.8884961688,0.9814,0.2271,1.0,0.4057,1.0674,0.3672,0.03635412493320595,0.1428,0.4136,1.1891,0.4792,3.4608,3.4608,0.8669551162029233,0.0,,,,,,0.0,
2525.replicate.4,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2952301476872067,204898.908289588,0.9994,0.0,1.0,0.8516,1.135,0.1484,0.06104661372566061,0.1429,0.4136,1.1892,0.4791,3.4611,3.4611,0.8669208131715948,0.0,0.0,0.0,0.0,0.0,,,
2525.replicate.5,BUSTEDS,null-0.0,39.0,5000.0,0.1801562276506379,204251.1644544102,0.6463,0.2669,0.7943,0.1397,1.2405,0.5934,0.2825987262799114,0.1423,0.4255,1.1826,0.4586,3.4249,3.4249,0.8651329950694883,0.0,,,,,,0.0,
2525.replicate.5,BUSTEDS-MH,null-0.0,39.0,5000.0,0.2739465209127802,204256.8805232634,0.9851,0.9626,0.9987,0.0215,3.069,0.016,0.5813628511815877,0.1428,0.426,1.1845,0.4585,3.4284,3.4284,0.8648217461205259,0.0,0.001562727585311397,0.0,0.0,0.0,,,
2525.replicate.6,BUSTEDS,null-0.0,39.0,5000.0,0.3523052459152133,202013.1207971589,0.7856,0.0237,0.977,0.9725,6.3058,0.0038,0.9512396731050689,0.1282,0.421,1.1778,0.4679,3.5557,3.5557,0.884794873570154,0.0,,,,,,0.0,
2525.replicate.6,BUSTEDS-MH,null-0.0,39.0,5000.0,0.4474525315418592,202016.9641139122,0.0,0.0213,0.992,0.9642,2.2421,0.0145,0.8509503659725023,0.128,0.4203,1.1765,0.4686,3.5535,3.5535,0.8849830759660317,0.0,0.0,0.004030076075331726,0.0,0.0,,,
2525.replicate.7,BUSTEDS,null-0.0,39.0,5000.0,0.2070190909753097,201187.8932606753,1.0,0.3727,1.0,0.0336,1.0458,0.5937,0.021265671139499592,0.1515,0.4437,1.222,0.4481,3.5613,3.5613,0.8655710930236884,0.0,,,,,,0.0,
2525.replicate.7,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,201195.6591286289,0.2914,0.0,1.0,1.0,6.1434,0.0,1.0522418732346235,0.1515,0.4436,1.2214,0.448,3.5576,3.5576,0.8653520997044957,0.0,0.0,0.0,0.0,,,,
2525.replicate.8,BUSTEDS,null-0.0,39.0,5000.0,0.2567879903263893,204196.6596226784,0.9621,0.1527,0.996,0.0233,1.0359,0.8239,0.030222341174446374,0.1358,0.4192,1.2061,0.4735,3.4649,3.4649,0.866066174347745,0.0,,,,,,0.0,
2525.replicate.8,BUSTEDS-MH,null-0.0,39.0,5000.0,0.5,204203.3388158166,0.5548,0.0,1.0,1.0,12.1703,0.0,1.1745792192773639,0.1359,0.4192,1.2063,0.4735,3.466,3.466,0.8660872309935997,0.0,0.0,0.0009217719056852962,0.0,,,,
2525.replicate.9,BUSTEDS,null-0.0,39.0,5000.0,0.5,204263.1117094544,0.8951,0.8127,0.9318,0.0914,1.5158,0.0959,0.2551938744969053,0.1168,0.4124,1.1429,0.462,3.3726,3.3726,0.8801970924213804,0.0,,,,,,0.0,
